batch_no,rule_id,item_count,run_date,run_id,batch_sum,currency,status_guid,created_by,created_on,approved_by,approved_on,paying_co_code,house_bank,created_time,user_pattern
0000024799,UNES_AP_IK,00001,20250319,00004B,22070.93,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,CIT04,105759,HQ weekly AP operator (Wednesday cycle)
0000024801,UNES_AP_10,00052,20250319,00005B,434664.38,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,CIT04,115507,HQ weekly AP operator (Wednesday cycle)
0000024803,UNES_AP_IK,00002,20250319,00005B,3074.98,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,CIT04,115507,HQ weekly AP operator (Wednesday cycle)
0000024804,UNES_AP_10,00275,20250319,00005B,1313826.04,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115514,HQ weekly AP operator (Wednesday cycle)
0000024805,UNES_AP_10,00049,20250319,00005B,749312.44,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115521,HQ weekly AP operator (Wednesday cycle)
0000024806,UNES_AP_EX,00001,20250319,00005B,861.73,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115521,HQ weekly AP operator (Wednesday cycle)
0000024807,UNES_AP_10,00002,20250319,00005B,4654.00,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,CIT21,115543,HQ weekly AP operator (Wednesday cycle)
0000024808,UNES_AP_10,00001,20250319,00005B,3091.55,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG03,115544,HQ weekly AP operator (Wednesday cycle)
0000024809,UNES_AP_10,00008,20250319,00005B,57042.68,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG03,115546,HQ weekly AP operator (Wednesday cycle)
0000024810,UNES_AP_10,00001,20250319,00005B,1136.00,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG03,115551,HQ weekly AP operator (Wednesday cycle)
0000024811,UNES_AP_10,00001,20250319,00005B,636.80,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG03,115552,HQ weekly AP operator (Wednesday cycle)
0000024812,UNES_AP_10,00003,20250319,00005B,45052.07,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115554,HQ weekly AP operator (Wednesday cycle)
0000024813,UNES_AP_10,00047,20250319,00005B,521319.79,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115557,HQ weekly AP operator (Wednesday cycle)
0000024814,UNES_AP_10,00006,20250319,00005B,16502.55,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115616,HQ weekly AP operator (Wednesday cycle)
0000024815,UNES_AP_10,00043,20250319,00005B,262137.11,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115619,HQ weekly AP operator (Wednesday cycle)
0000024816,UNES_AP_EX,00001,20250319,00005B,2000.00,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115619,HQ weekly AP operator (Wednesday cycle)
0000024817,UNES_AP_10,00048,20250319,00005B,123190.67,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115635,HQ weekly AP operator (Wednesday cycle)
0000024818,UNES_AP_EX,00002,20250319,00005B,1250.00,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115635,HQ weekly AP operator (Wednesday cycle)
0000024819,UNES_AP_10,00001,20250319,00005B,653.59,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115651,HQ weekly AP operator (Wednesday cycle)
0000024820,UNES_AP_10,00012,20250319,00005B,24242.89,USD,005056BEA1661FD0,C_LOPEZ,20250319,C_LOPEZ,20250319,UNES,SOG01,115653,HQ weekly AP operator (Wednesday cycle)
0000024793,UBO_AP_MAX,00043,20250318,00001B,884289.61,BRL,005056BEA1661FD0,E_AMARAL,20250318,E_AMARAL,20250318,UBO,CIT01,181428,UBO Brazil field office (UBO_AP_MAX)
0000024794,UBO_AP_MAX,00003,20250318,00001B,3475.03,BRL,005056BEA1661FD0,E_AMARAL,20250318,E_AMARAL,20250318,UBO,CIT01,181432,UBO Brazil field office (UBO_AP_MAX)
0000024778,PAYROLL,00100,20250314,00001B,151741.36,USD,005056BEA1661FD0,F_DERAKHSHAN,20250314,F_DERAKHSHAN,20250314,UNES,SOG01,145253,Payroll solo operator
0000024779,PAYROLL,00001,20250314,00001B,5993.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250314,F_DERAKHSHAN,20250314,UNES,SOG01,145255,Payroll solo operator
0000024780,PAYROLL,00001,20250314,00001B,1668.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250314,F_DERAKHSHAN,20250314,UNES,SOG03,145257,Payroll solo operator
0000024781,PAYROLL,00001,20250314,00001B,1716.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250314,F_DERAKHSHAN,20250314,UNES,CIT21,145259,Payroll solo operator
0000024782,UBO_AP_MAX,00043,20250314,00006B,556026.40,BRL,005056BEA1661FD0,E_AMARAL,20250314,E_AMARAL,20250314,UBO,CIT01,152148,UBO Brazil field office (UBO_AP_MAX)
0000024784,UBO_AP_MAX,00001,20250314,00006B,6407.80,BRL,005056BEA1661FD0,E_AMARAL,20250314,E_AMARAL,20250314,UBO,CIT01,152153,UBO Brazil field office (UBO_AP_MAX)
0000024785,UBO_AP_MAX,00001,20250314,00007B,3674.45,BRL,005056BEA1661FD0,E_AMARAL,20250314,E_AMARAL,20250314,UBO,CIT01,152154,UBO Brazil field office (UBO_AP_MAX)
0000024786,UBO_AP_MAX,00001,20250314,00008B,960.04,BRL,005056BEA1661FD0,E_AMARAL,20250314,E_AMARAL,20250314,UBO,CIT01,152201,UBO Brazil field office (UBO_AP_MAX)
0000024788,UBO_AP_MAX,00002,20250314,00010B,21649.68,BRL,005056BEA1661FD0,E_AMARAL,20250314,E_AMARAL,20250314,UBO,CIT01,152214,UBO Brazil field office (UBO_AP_MAX)
0000024749,UNES_AP_10,00049,20250312,00001B,850636.05,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104629,HQ weekly AP operator (Wednesday cycle)
0000024750,UNES_AP_EX,00000,20250312,00001B,0.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104629,HQ weekly AP operator (Wednesday cycle)
0000024751,UNES_AP_10,00269,20250312,00001B,1414406.48,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104657,HQ weekly AP operator (Wednesday cycle)
0000024753,UNES_AP_EX,00001,20250312,00001B,2000.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104657,HQ weekly AP operator (Wednesday cycle)
0000024754,UNES_AP_10,00054,20250312,00001B,658007.64,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,CIT04,104705,HQ weekly AP operator (Wednesday cycle)
0000024756,UNES_AP_10,00002,20250312,00001B,84885.33,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG03,104711,HQ weekly AP operator (Wednesday cycle)
0000024757,UNES_AP_10,00014,20250312,00001B,43173.96,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG03,104714,HQ weekly AP operator (Wednesday cycle)
0000024758,UNES_AP_10,00001,20250312,00001B,10400.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG03,104723,HQ weekly AP operator (Wednesday cycle)
0000024759,UNES_AP_10,00001,20250312,00001B,8500.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG03,104725,HQ weekly AP operator (Wednesday cycle)
0000024760,UNES_AP_10,00004,20250312,00001B,22312.89,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104728,HQ weekly AP operator (Wednesday cycle)
0000024761,UNES_AP_10,00045,20250312,00001B,475527.30,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104732,HQ weekly AP operator (Wednesday cycle)
0000024762,UNES_AP_10,00005,20250312,00001B,8028.46,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104758,HQ weekly AP operator (Wednesday cycle)
0000024763,UNES_AP_10,00040,20250312,00001B,186541.05,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104802,HQ weekly AP operator (Wednesday cycle)
0000024764,UNES_AP_EX,00001,20250312,00001B,5500.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104802,HQ weekly AP operator (Wednesday cycle)
0000024765,UNES_AP_10,00002,20250312,00001B,5004.20,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,CIT21,104825,HQ weekly AP operator (Wednesday cycle)
0000024766,UNES_AP_10,00003,20250312,00001B,7802.09,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104826,HQ weekly AP operator (Wednesday cycle)
0000024767,UNES_AP_EX,00001,20250312,00001B,2000.00,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104826,HQ weekly AP operator (Wednesday cycle)
0000024768,UNES_AP_10,00046,20250312,00001B,132824.24,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104831,HQ weekly AP operator (Wednesday cycle)
0000024769,UNES_AP_10,00002,20250312,00001B,2162.86,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104852,HQ weekly AP operator (Wednesday cycle)
0000024770,UNES_AP_10,00022,20250312,00001B,33732.58,USD,005056BEA1661EDF,I_MARQUAND,20250312,I_MARQUAND,20250312,UNES,SOG01,104855,HQ weekly AP operator (Wednesday cycle)
0000024771,UBO_AP_MAX,00046,20250312,00023B,777885.76,BRL,005056BEA1661EDF,E_AMARAL,20250312,E_AMARAL,20250312,UBO,CIT01,164106,UBO Brazil field office (UBO_AP_MAX)
0000024773,UBO_AP_MAX,00001,20250312,00023B,2.55,BRL,005056BEA1661EDF,E_AMARAL,20250312,E_AMARAL,20250312,UBO,CIT01,164111,UBO Brazil field office (UBO_AP_MAX)
0000024747,UNES_AP_10,00003,20250311,00001B,1464.79,USD,005056BEA1661EDF,I_MARQUAND,20250311,I_MARQUAND,20250311,UNES,CIT04,103627,HQ weekly AP operator (Wednesday cycle)
0000024748,UNES_AP_10,00003,20250311,00001B,2398.84,USD,005056BEA1661EDF,I_MARQUAND,20250311,I_MARQUAND,20250311,UNES,CIT04,103628,HQ weekly AP operator (Wednesday cycle)
0000024744,UBO_AP_MAX,00067,20250310,00001B,1104579.02,BRL,005056BEA1661EDF,E_AMARAL,20250310,E_AMARAL,20250310,UBO,CIT01,165128,UBO Brazil field office (UBO_AP_MAX)
0000024746,UBO_AP_MAX,00002,20250310,00001B,5429.09,BRL,005056BEA1661EDF,E_AMARAL,20250310,E_AMARAL,20250310,UBO,CIT01,165134,UBO Brazil field office (UBO_AP_MAX)
0000024732,UNES_AP_10,00001,20250306,00001B,8898.00,USD,005056BEA1661EDF,C_LOPEZ,20250306,C_LOPEZ,20250306,UNES,CIT04,110404,HQ weekly AP operator (Wednesday cycle)
0000024733,UNES_AP_10,00002,20250306,00001B,21773.82,USD,005056BEA1661EDF,C_LOPEZ,20250306,C_LOPEZ,20250306,UNES,SOG01,110405,HQ weekly AP operator (Wednesday cycle)
0000024734,UNES_AP_10,00001,20250306,00001B,4891.38,USD,005056BEA1661EDF,C_LOPEZ,20250306,C_LOPEZ,20250306,UNES,SOG01,110405,HQ weekly AP operator (Wednesday cycle)
0000024708,UNES_AP_10,00005,20250305,00001B,128828.51,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,CIT04,104759,HQ weekly AP operator (Wednesday cycle)
0000024709,UNES_AP_10,00009,20250305,00001B,148378.84,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,104800,HQ weekly AP operator (Wednesday cycle)
0000024710,UNES_AP_10,00001,20250305,00001B,36125.88,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,CIT21,104800,HQ weekly AP operator (Wednesday cycle)
0000024711,UNES_AP_10,00001,20250305,00001B,4206.33,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,104802,HQ weekly AP operator (Wednesday cycle)
0000024712,UNES_AP_10,00001,20250305,00002B,6151.04,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113800,HQ weekly AP operator (Wednesday cycle)
0000024713,UNES_AP_10,00049,20250305,00002B,788970.48,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113802,HQ weekly AP operator (Wednesday cycle)
0000024714,UNES_AP_10,00007,20250305,00002B,36826.56,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG03,113818,HQ weekly AP operator (Wednesday cycle)
0000024715,UNES_AP_10,00002,20250305,00002B,3139.18,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG03,113821,HQ weekly AP operator (Wednesday cycle)
0000024716,UNES_AP_10,00069,20250305,00002B,698955.67,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,CIT04,113824,HQ weekly AP operator (Wednesday cycle)
0000024717,UNES_AP_EX,00001,20250305,00002B,14000.00,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,CIT04,113824,HQ weekly AP operator (Wednesday cycle)
0000024718,UNES_AP_10,00260,20250305,00002B,1162787.53,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113830,HQ weekly AP operator (Wednesday cycle)
0000024719,UNES_AP_10,00005,20250305,00002B,123905.27,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113835,HQ weekly AP operator (Wednesday cycle)
0000024720,UNES_AP_10,00045,20250305,00002B,412497.60,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113837,HQ weekly AP operator (Wednesday cycle)
0000024721,UNES_AP_10,00003,20250305,00002B,9151.80,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,CIT21,113851,HQ weekly AP operator (Wednesday cycle)
0000024722,UNES_AP_10,00004,20250305,00002B,18241.10,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113852,HQ weekly AP operator (Wednesday cycle)
0000024723,UNES_AP_10,00046,20250305,00002B,150950.52,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113854,HQ weekly AP operator (Wednesday cycle)
0000024724,UNES_AP_10,00004,20250305,00002B,3952.79,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113910,HQ weekly AP operator (Wednesday cycle)
0000024725,UNES_AP_10,00043,20250305,00002B,84448.53,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113913,HQ weekly AP operator (Wednesday cycle)
0000024726,UNES_AP_EX,00003,20250305,00002B,1600.00,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113913,HQ weekly AP operator (Wednesday cycle)
0000024727,UNES_AP_10,00001,20250305,00002B,312.50,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113929,HQ weekly AP operator (Wednesday cycle)
0000024728,UNES_AP_10,00019,20250305,00002B,25702.96,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113931,HQ weekly AP operator (Wednesday cycle)
0000024729,UNES_AP_EX,00001,20250305,00002B,554.00,USD,005056BEA1661EDF,C_LOPEZ,20250305,C_LOPEZ,20250305,UNES,SOG01,113931,HQ weekly AP operator (Wednesday cycle)
0000024705,UNES_AP_10,00002,20250304,00001B,1591.00,USD,005056BEA1661EDF,C_LOPEZ,20250304,C_LOPEZ,20250304,UNES,CIT04,102544,HQ weekly AP operator (Wednesday cycle)
0000024706,UNES_AP_10,00006,20250304,00001B,8977.96,USD,005056BEA1661EDF,C_LOPEZ,20250304,C_LOPEZ,20250304,UNES,CIT04,102545,HQ weekly AP operator (Wednesday cycle)
0000024703,UNES_AP_10,00002,20250303,00001B,349211.01,USD,005056BEA1661EDF,I_MARQUAND,20250303,I_MARQUAND,20250303,UNES,SOG01,170041,HQ weekly AP operator (Wednesday cycle)
0000024704,UNES_AP_10,00001,20250303,00001B,682.73,USD,005056BEA1661EDF,I_MARQUAND,20250303,I_MARQUAND,20250303,UNES,SOG03,170042,HQ weekly AP operator (Wednesday cycle)
0000024700,PAYROLL,00119,20250228,00003B,193094.42,USD,005056BEA1661EDF,F_DERAKHSHAN,20250228,F_DERAKHSHAN,20250228,UNES,SOG01,123523,Payroll solo operator
0000024701,PAYROLL,00001,20250228,00003B,6267.00,USD,005056BEA1661EDF,F_DERAKHSHAN,20250228,F_DERAKHSHAN,20250228,UNES,SOG01,123526,Payroll solo operator
0000024666,UNES_AP_10,00003,20250226,00002B,53458.81,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,CIT04,120447,HQ weekly AP operator (Wednesday cycle)
0000024668,UNES_AP_10,00003,20250226,00002B,41723.27,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120449,HQ weekly AP operator (Wednesday cycle)
0000024670,UNES_AP_10,00001,20250226,00002B,6535.00,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120449,HQ weekly AP operator (Wednesday cycle)
0000024671,UNES_AP_10,00050,20250226,00003B,542940.97,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120651,HQ weekly AP operator (Wednesday cycle)
0000024672,UNES_AP_10,00272,20250226,00003B,1597569.20,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120715,HQ weekly AP operator (Wednesday cycle)
0000024673,UNES_AP_10,00054,20250226,00003B,421690.21,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,CIT04,120721,HQ weekly AP operator (Wednesday cycle)
0000024674,UNES_AP_IK,00003,20250226,00003B,99217.64,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,CIT04,120721,HQ weekly AP operator (Wednesday cycle)
0000024675,UNES_AP_10,00010,20250226,00003B,52243.67,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG03,120727,HQ weekly AP operator (Wednesday cycle)
0000024676,UNES_AP_10,00002,20250226,00003B,28449.14,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG03,120732,HQ weekly AP operator (Wednesday cycle)
0000024677,UNES_AP_10,00002,20250226,00003B,17183.01,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120735,HQ weekly AP operator (Wednesday cycle)
0000024678,UNES_AP_10,00047,20250226,00003B,408526.84,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120738,HQ weekly AP operator (Wednesday cycle)
0000024679,UNES_AP_EX,00001,20250226,00003B,750.00,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120738,HQ weekly AP operator (Wednesday cycle)
0000024680,UNES_AP_10,00004,20250226,00003B,5916.69,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120758,HQ weekly AP operator (Wednesday cycle)
0000024681,UNES_AP_10,00043,20250226,00003B,527934.95,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120801,HQ weekly AP operator (Wednesday cycle)
0000024682,UNES_AP_EX,00001,20250226,00003B,1500.00,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120801,HQ weekly AP operator (Wednesday cycle)
0000024683,UNES_AP_10,00001,20250226,00003B,1032.00,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120820,HQ weekly AP operator (Wednesday cycle)
0000024684,UNES_AP_10,00044,20250226,00003B,133676.38,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120822,HQ weekly AP operator (Wednesday cycle)
0000024685,UNES_AP_10,00002,20250226,00003B,2106.85,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,CIT21,120842,HQ weekly AP operator (Wednesday cycle)
0000024686,UNES_AP_10,00006,20250226,00003B,4895.38,USD,005056BEA1661EDF,I_MARQUAND,20250226,I_MARQUAND,20250226,UNES,SOG01,120843,HQ weekly AP operator (Wednesday cycle)
0000024655,UNES_AP_10,00009,20250225,00001B,16034.58,USD,005056BEA1661EDF,I_MARQUAND,20250225,I_MARQUAND,20250225,UNES,CIT04,100332,HQ weekly AP operator (Wednesday cycle)
0000024656,UNES_AP_10,00004,20250225,00001B,7688.38,USD,005056BEA1661EDF,I_MARQUAND,20250225,I_MARQUAND,20250225,UNES,CIT04,100335,HQ weekly AP operator (Wednesday cycle)
0000024651,UBO_AP_MAX,00041,20250221,00017B,507668.18,BRL,005056BEA1661EDF,E_AMARAL,20250221,E_AMARAL,20250221,UBO,CIT01,161050,UBO Brazil field office (UBO_AP_MAX)
0000024652,UBO_AP_MAX,00001,20250221,00017B,6407.80,BRL,005056BEA1661EDF,E_AMARAL,20250221,E_AMARAL,20250221,UBO,CIT01,161054,UBO Brazil field office (UBO_AP_MAX)
0000024653,UBO_AP_MAX,00001,20250221,00018B,20252.16,BRL,005056BEA1661EDF,E_AMARAL,20250221,E_AMARAL,20250221,UBO,CIT01,161056,UBO Brazil field office (UBO_AP_MAX)
0000024601,UNES_AP_10,00001,20250219,00001B,14888.00,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,CIT04,102622,HQ weekly AP operator (Wednesday cycle)
0000024602,UNES_AP_10,00005,20250219,00001B,118522.80,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,102623,HQ weekly AP operator (Wednesday cycle)
0000024603,UNES_AP_10,00001,20250219,00002B,1500.00,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,110743,HQ weekly AP operator (Wednesday cycle)
0000024604,UNES_AP_10,00002,20250219,00003B,1962.80,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,113928,HQ weekly AP operator (Wednesday cycle)
0000024605,UNES_AP_10,00048,20250219,00003B,959511.07,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,113931,HQ weekly AP operator (Wednesday cycle)
0000024606,UNES_AP_10,00261,20250219,00003B,1062721.80,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,113956,HQ weekly AP operator (Wednesday cycle)
0000024608,UNES_AP_10,00050,20250219,00003B,620494.59,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,CIT04,114002,HQ weekly AP operator (Wednesday cycle)
0000024609,UNES_AP_10,00008,20250219,00003B,15515.80,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG03,114008,HQ weekly AP operator (Wednesday cycle)
0000024610,UNES_AP_10,00001,20250219,00003B,3634.38,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG03,114012,HQ weekly AP operator (Wednesday cycle)
0000024611,UNES_AP_10,00001,20250219,00003B,2100.00,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG03,114015,HQ weekly AP operator (Wednesday cycle)
0000024612,UNES_AP_10,00007,20250219,00003B,46520.23,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114017,HQ weekly AP operator (Wednesday cycle)
0000024613,UNES_AP_10,00043,20250219,00003B,486174.16,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114022,HQ weekly AP operator (Wednesday cycle)
0000024614,UNES_AP_10,00002,20250219,00003B,9702.23,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,CIT21,114044,HQ weekly AP operator (Wednesday cycle)
0000024615,UNES_AP_10,00010,20250219,00003B,29864.52,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114046,HQ weekly AP operator (Wednesday cycle)
0000024616,UNES_AP_10,00038,20250219,00003B,128336.90,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114052,HQ weekly AP operator (Wednesday cycle)
0000024617,UNES_AP_EX,00002,20250219,00003B,3257.00,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114052,HQ weekly AP operator (Wednesday cycle)
0000024618,UNES_AP_10,00003,20250219,00003B,6627.55,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114116,HQ weekly AP operator (Wednesday cycle)
0000024619,UNES_AP_10,00046,20250219,00003B,112275.45,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114119,HQ weekly AP operator (Wednesday cycle)
0000024620,UNES_AP_EX,00001,20250219,00003B,8000.00,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114119,HQ weekly AP operator (Wednesday cycle)
0000024621,UNES_AP_10,00001,20250219,00003B,608.80,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114146,HQ weekly AP operator (Wednesday cycle)
0000024622,UNES_AP_10,00018,20250219,00003B,16478.32,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,SOG01,114149,HQ weekly AP operator (Wednesday cycle)
0000024623,UNES_AP_10,00001,20250219,00004B,3301.10,USD,005056BEA1661EDF,C_LOPEZ,20250219,C_LOPEZ,20250219,UNES,CIT04,115951,HQ weekly AP operator (Wednesday cycle)
